text,username,timestamp
TAS strat,everyafternoon,"2022-11-16 15:59:58,842"
GODILOVECLIPPING,monochromeocean,"2022-11-16 16:00:00,371"
ass boost KEKW,rychoc,"2022-11-16 16:00:07,513"
wirtual,wikos2,"2022-11-16 16:00:07,878"
ask riolu,solidmemer,"2022-11-16 16:00:18,559"
Whisper @Kem_ for all nando related issues IMO,dodecahedraltm,"2022-11-16 16:00:19,205"
is this the actual game or just a map made in the style of mario 64,ratiiir,"2022-11-16 16:00:21,044"
how did you get anime horndog banned?,likeyeehaw,"2022-11-16 16:00:24,599"
@barney_lol Clipping through the floor to cheat,the_oli4,"2022-11-16 16:00:24,694"
why dont you watch her screenshare?,militarywifefcker,"2022-11-16 16:00:24,876"
@DodecahedralTM KEKL,weregoose,"2022-11-16 16:00:29,473"
"don't spam the forums with that, there's a report player feature on ubisoft Xdd",xx_branko_xx,"2022-11-16 16:00:32,665"
@solidmemer KEKW,icehawk911,"2022-11-16 16:00:36,383"
"@DodecahedralTM yeah, message the lord varys of trackmania",kem_,"2022-11-16 16:00:37,470"
what if you watch yourself on maji stream LUL,dakpew,"2022-11-16 16:00:38,513"
they didn't even use the numbers LULW,cptnhampton,"2022-11-16 16:00:48,112"
love cucumber water,tigerfarmerjoel,"2022-11-16 16:00:50,277"
Seems accurate,nickydeedles,"2022-11-16 16:00:52,390"
@ratiiir mario 64 map remade in tm,the_oli4,"2022-11-16 16:01:00,992"
riolu fan guy ?,loftwingz,"2022-11-16 16:01:01,168"
sound like an incel,wizardsofink,"2022-11-16 16:01:04,830"
'didnt do well' self report,solidmemer,"2022-11-16 16:01:05,596"
imma go watch maji POV lol,lionel696969,"2022-11-16 16:01:07,527"
lmao is maji here just to act as a cam 3? sorry just got here :D,thanoscope,"2022-11-16 16:01:29,958"
@Wirtual you seemed to make the jump more often when you aim diagonally right a bit onto the edge,stravos96,"2022-11-16 16:01:32,477"
couldnt u just watch a stream of the girls perspective to make it faster?,fiiiiiinnzz,"2022-11-16 16:01:40,817"
props to mtat for being dormat,hatchet302,"2022-11-16 16:01:50,407"
you need more speed before the jump,rafik1man,"2022-11-16 16:01:52,204"
"I hate this cheating strat of getting friends, impossible to achieve without talking to people",hugenoob,"2022-11-16 16:02:02,260"
doormtat,descuddlebat,"2022-11-16 16:02:02,856"
what will happen if you fall just below the road?,magieny,"2022-11-16 16:02:05,189"
These comms lol,saketas,"2022-11-16 16:02:11,387"
@Thanoscope yeah she tekking him where to go,wizardsofink,"2022-11-16 16:02:12,300"
how can you see something?,1titu,"2022-11-16 16:02:12,969"
"I hate this cheating strat of getting friends, it's impossible",hugenoob,"2022-11-16 16:02:19,841"
"""bugging near 1"" ?",weregoose,"2022-11-16 16:02:30,057"
@1titu he can't,tet_50,"2022-11-16 16:02:34,151"
@hugenoob cope harder,gamer_girl_bath_water2,"2022-11-16 16:02:35,152"
@HugeNoob just use openplanet plugins 4Head,kem_,"2022-11-16 16:02:35,276"
just watch her stream LUL,dakpew,"2022-11-16 16:02:37,118"
couldnt maji just screenshare on discord?,thewilzzu,"2022-11-16 16:02:41,821"
2nd cut pls!,jny___,"2022-11-16 16:02:44,031"
HUH,cptnhampton,"2022-11-16 16:02:45,111"
Where are the name tags?!,advikshan,"2022-11-16 16:02:46,861"
CiGrip ?,stylante,"2022-11-16 16:02:54,216"
more speed landing diagonally on the edge is good,stravos96,"2022-11-16 16:02:56,400"
@TheWilzzu Considered but this is what they settled on,weregoose,"2022-11-16 16:03:01,503"
screenshare on discord will do the trick,dakpew,"2022-11-16 16:03:04,875"
"@Wirtual second airbreak is good, just early",loohq,"2022-11-16 16:03:09,404"
*backseats the steamer with 12k hours*,nicemega,"2022-11-16 16:03:17,300"
@HugeNoob OMEGALUL,hugenoob,"2022-11-16 16:03:21,249"
@gamer_girl_bath_water2 fax,panimioul,"2022-11-16 16:03:21,404"
@HugeNoob there's an openplanet plugin to make friends? Pog,xx_branko_xx,"2022-11-16 16:03:22,415"
@TheWilzzu ah alright :D,thewilzzu,"2022-11-16 16:03:23,135"
"what if they wanna do toghether, wierd idea huh",stingeroo,"2022-11-16 16:03:34,537"
Kapp,rusle0n,"2022-11-16 16:03:54,170"
"what are you trying to do blind, can you show us ?",thanoscope,"2022-11-16 16:03:56,308"
how much time does this skip save?,roepke_,"2022-11-16 16:03:59,215"
OpenPlanet friend finder: closes your game so you can go make friends!,belldood,"2022-11-16 16:03:59,911"
What about the name tags though?,advikshan,"2022-11-16 16:04:09,487"
can we see it somewhere?,cuddlemonsterosu,"2022-11-16 16:04:17,316"
Tomorrow is something else ;),agentwhlskey,"2022-11-16 16:04:21,567"
@roepke_ 30 seconds,spinningbroom64,"2022-11-16 16:04:23,224"
@roepke_ 30 sec,fatdragin,"2022-11-16 16:04:29,284"
Majijej stream,ikanter,"2022-11-16 16:04:32,893"
@AgentWhlskey Hyped to see people try it out HYPERS,monochromeocean,"2022-11-16 16:04:44,063"
@CuddleMonsterOsu Majijej trackmania stream,ikanter,"2022-11-16 16:04:45,876"
@Wirtual mb u accidently pressed O? why you dont see mtat?,ne_dok919,"2022-11-16 16:05:11,540"
your buggin but its not in game heyooo,dr_jones___,"2022-11-16 16:05:21,750"
"@BellDood New grass speedslide plugin, you have to go outside to see the lines",hugenoob,"2022-11-16 16:05:27,410"
NotLikeThis,davids2807,"2022-11-16 16:05:33,292"
Cant get it in PepeHands,santim24,"2022-11-16 16:05:33,471"
screenshare???,damagicalbanana,"2022-11-16 16:05:35,632"
this stressful as,wizardsofink,"2022-11-16 16:05:36,708"
what is going on,thanoscope,"2022-11-16 16:05:37,539"
go slow,kackstift,"2022-11-16 16:05:39,535"
screen so gray its like me playing league of legends,umbracious,"2022-11-16 16:05:41,499"
discord screenshare,konrad2m,"2022-11-16 16:05:42,026"
Screenshare it,denmar411,"2022-11-16 16:05:42,205"
just screenshare ?,broiiler,"2022-11-16 16:05:42,299"
show map normal plssss,nostalgier,"2022-11-16 16:05:42,575"
he collapsed,kingjellyjam_1st,"2022-11-16 16:05:45,110"
you are not getting anywhere if you keep moving without listening,inverseesp,"2022-11-16 16:05:45,371"
CANT YOU JUST SPECTATE YOURSELF ON ANOTHER CLIENT?,hoopyfrood12,"2022-11-16 16:05:49,731"
tomorrow is deep dip,interdikted,"2022-11-16 16:05:51,804"
P a i n,obeseduck69_,"2022-11-16 16:05:52,312"
screenshare it discord,konrad2m,"2022-11-16 16:05:53,984"
Feeling the sm64 pain hmm,jethred01,"2022-11-16 16:05:54,474"
why not screen look on another account?,rexcollie,"2022-11-16 16:05:57,360"
screenshare? PauseChamp,xdumped,"2022-11-16 16:05:57,530"
screen share on discord so u can see it urself maybe?,s1lencelive,"2022-11-16 16:05:58,048"
"What if Wirtual sees Maji's screen with her giving directions for practice, and when he's getting consistent enough revert back to this strat?",arnitchudyl,"2022-11-16 16:05:58,786"
would it be cheating if you opened her stream on the other monitor @Wirtual,callmenesu,"2022-11-16 16:06:03,112"
meanwhile D14,nsgr,"2022-11-16 16:06:03,252"
@Wirtual see her stream,tolotses_,"2022-11-16 16:06:03,345"
haha,wizardsofink,"2022-11-16 16:06:03,436"
SADDERS,mtat_tm,"2022-11-16 16:06:03,531"
Chat imagining a world where Screenshare hasn't been read by stream 500 times,weregoose,"2022-11-16 16:06:06,536"
RIP mic,faultymuse,"2022-11-16 16:06:06,718"
screen share!,jny___,"2022-11-16 16:06:07,778"
Chatting just pf,tomgeijak,"2022-11-16 16:06:09,848"
legendary moves,tonrvn,"2022-11-16 16:06:10,769"
guys stop thinking,panimioul,"2022-11-16 16:06:10,984"
is it not legal to screenshare?,mhagen96,"2022-11-16 16:06:13,764"
@santim24 thats what she said monkaW,khadgar___,"2022-11-16 16:06:13,764"
thank you,panimioul,"2022-11-16 16:06:13,823"
tomorrow is deep dip @Wirtual,interdikted,"2022-11-16 16:06:14,439"
it doesn't work with first person?,1titu,"2022-11-16 16:06:15,668"
Sadge,fatdragin,"2022-11-16 16:06:15,761"
Discord stream would be better for sure,spidmax,"2022-11-16 16:06:16,218"
doormtat Sadge,brutal_cookiez,"2022-11-16 16:06:19,380"
where do u land,aeskl4,"2022-11-16 16:06:19,475"
DoorMatt MVP,shootngrab,"2022-11-16 16:06:19,475"
D14 more like dead wr,nyx_mix,"2022-11-16 16:06:24,237"
@xDumped exactly .. same question,korolario,"2022-11-16 16:06:26,203"
POGGIES,johnnycyan,"2022-11-16 16:06:29,241"
dont be hard on yourself,lionel696969,"2022-11-16 16:06:29,903"
ggs,mardy505,"2022-11-16 16:06:33,202"
try with a laptop next to you spectating,infamousbuba,"2022-11-16 16:06:35,616"
"shortcut takes longer time, imagine that",sonomantm,"2022-11-16 16:06:36,231"
me :),tchiagoo,"2022-11-16 16:06:40,591"
no,ikanter,"2022-11-16 16:06:46,378"
zfg,haakon8855,"2022-11-16 16:06:47,326"
KEKL,johnnycyan,"2022-11-16 16:06:47,326"
"""when do you wanna do it"" ""i don't know, figure it out""",goldwindd,"2022-11-16 16:06:47,666"
get some rest,lionel696969,"2022-11-16 16:06:47,955"
oh god,johnnycyan,"2022-11-16 16:06:49,752"
surely thats enough for today wirtYEP,elkeppy,"2022-11-16 16:06:51,164"
raid geko,argide,"2022-11-16 16:06:53,759"
Oh poor marc,santim24,"2022-11-16 16:06:54,748"
Winke,cworldender,"2022-11-16 16:06:55,295"
no he doesn't,xx_branko_xx,"2022-11-16 16:07:00,515"
!raid,johnnycyan,"2022-11-16 16:07:02,488"
Kappa,dakpew,"2022-11-16 16:07:04,232"
he didn't refresh the records Clueless,panimioul,"2022-11-16 16:07:06,606"
Winke,xdumped,"2022-11-16 16:07:07,213"
of course man,shiranuiwolf,"2022-11-16 16:07:07,786"
