text,username,timestamp
wideVIBE,landyn_7,"2022-11-05 13:22:41,365"
@itswhateva15 70 usd,lunacycl,"2022-11-05 13:22:41,442"
like im playin chess NODDERS bluetooth in my ass,letsgoleo_,"2022-11-05 13:22:41,754"
itswhateva15 60 or 70,nicebone,"2022-11-05 13:22:41,824"
LULE,saartki,"2022-11-05 13:22:42,118"
@itswhateva15 119,zeroinfo,"2022-11-05 13:22:44,458"
70 stones,kasumi1600,"2022-11-05 13:22:44,458"
-70$ LULE,diablo_immortal_developer,"2022-11-05 13:22:45,649"
LULE PAID 230 TO CAMP,4shrugidk,"2022-11-05 13:22:49,029"
LULE,ottttoooo,"2022-11-05 13:22:50,880"
LULE,landyn_7,"2022-11-05 13:22:52,656"
@itswhateva15 1400 PESOS,mrdiesel7,"2022-11-05 13:22:53,593"
@pokelawls dude can i see your graphics settings after the game? your game visual looks great,dddav1,"2022-11-05 13:22:54,378"
the fact that games are $70 pisses me off,lambo48,"2022-11-05 13:22:56,629"
-70$ LUL,itswhateva15,"2022-11-05 13:22:57,938"
"Resub hype! sosiiig just subscribed, 6 months in a row PogChamp <3",lolebot,"2022-11-05 13:22:57,938"
@itswhateva15 70,spudbencer_,"2022-11-05 13:22:58,499"
bro paid 185 dollars to die OMEGALUL,chaseroony,"2022-11-05 13:22:59,662"
Chatting holy,clarencefm,"2022-11-05 13:23:01,358"
-70,oguzhn,"2022-11-05 13:23:02,328"
@Lambo48 same,lunacycl,"2022-11-05 13:23:02,544"
OMEGALUL SO BAD,landyn_7,"2022-11-05 13:23:03,254"
-724 SONIC RINGS LULE,snipeswtf,"2022-11-05 13:23:03,560"
"@itswhateva15 costs your soul, brother Pain",snoozefm,"2022-11-05 13:23:05,022"
PagU,sharky144,"2022-11-05 13:23:06,904"
EZ,velyrr,"2022-11-05 13:23:07,367"
oof,oerum,"2022-11-05 13:23:07,676"
Pog,dubs301,"2022-11-05 13:23:08,216"
yoooo,veinsurgeon,"2022-11-05 13:23:08,371"
POGGERS,setingen,"2022-11-05 13:23:08,526"
WICKED,whitechocsprnklz,"2022-11-05 13:23:08,758"
PagU,cimaaaaaaa,"2022-11-05 13:23:08,758"
WICKED,pizziy0,"2022-11-05 13:23:08,912"
damn,lenyyyy_,"2022-11-05 13:23:09,419"
WICKED,crozjc,"2022-11-05 13:23:09,624"
PogU,walmartvirgin,"2022-11-05 13:23:09,624"
EZ,nicebone,"2022-11-05 13:23:09,778"
AINTNOWAY,landyn_7,"2022-11-05 13:23:10,164"
PagU,jakojok,"2022-11-05 13:23:10,164"
NOWAY,zeroinfo,"2022-11-05 13:23:10,628"
:0,rg_l,"2022-11-05 13:23:10,628"
dayum,grimeminister,"2022-11-05 13:23:10,762"
WICKED,saartki,"2022-11-05 13:23:11,098"
WICKED,haize_o,"2022-11-05 13:23:11,690"
yo,rinjutsuu,"2022-11-05 13:23:11,844"
EZ,echoi1216,"2022-11-05 13:23:12,692"
yo,loopsy,"2022-11-05 13:23:12,923"
ok poke,veinsurgeon,"2022-11-05 13:23:12,923"
PagU WAAAAAAAAAAAT,cimaaaaaaa,"2022-11-05 13:23:13,274"
PagMan,sagexra,"2022-11-05 13:23:13,532"
LULE paid 2 Nintendo games for this,4shrugidk,"2022-11-05 13:23:13,800"
montage,47angels,"2022-11-05 13:23:14,109"
WICKED,ottttoooo,"2022-11-05 13:23:14,496"
hacking,lunacycl,"2022-11-05 13:23:14,590"
fps doug over here,ayjayyy,"2022-11-05 13:23:15,035"
1 deeg,walmartvirgin,"2022-11-05 13:23:15,190"
Pog,joshrock00,"2022-11-05 13:23:15,190"
bro just hit a jump shot deagle,letsgoleo_,"2022-11-05 13:23:16,257"
Yoooo,stickky_bandits,"2022-11-05 13:23:16,748"
PagU,duddimacsutti,"2022-11-05 13:23:17,595"
PagU,landyn_7,"2022-11-05 13:23:21,063"
fortnite wall,chaseroony,"2022-11-05 13:23:21,758"
⛺ chills,smuh_,"2022-11-05 13:23:23,063"
Thank you for smashing that prime button! long_horned23 PogChamp,lolebot,"2022-11-05 13:23:23,891"
AINTNOWAY,saartki,"2022-11-05 13:23:25,336"
LULE,sharky144,"2022-11-05 13:23:33,088"
LULE,70ey,"2022-11-05 13:23:36,025"
AINTNOWAY,lavigator,"2022-11-05 13:23:37,833"
KKonaW NO SUCH THING,ottttoooo,"2022-11-05 13:23:37,833"
OMEGALUL,pizziy0,"2022-11-05 13:23:37,987"
AINTNOWAY,4shrugidk,"2022-11-05 13:23:38,602"
LULW,dubs301,"2022-11-05 13:23:38,763"
poke is cracked,anoname,"2022-11-05 13:23:39,172"
OMEGALUL DAMN,ehnso,"2022-11-05 13:23:39,713"
AlienUnpleased musica?,rawse_xx,"2022-11-05 13:23:40,021"
LULW,kyrn,"2022-11-05 13:23:40,561"
OMEGALUL,rakutrash,"2022-11-05 13:23:41,352"
poke on crack,anoname,"2022-11-05 13:23:41,684"
PISTOL WHIPPED,jebuizgwentworth,"2022-11-05 13:23:42,162"
bladee,47angels,"2022-11-05 13:23:42,474"
TRUE LULE,aware_w0kege,"2022-11-05 13:23:42,474"
hold melee to execute,dynastyreaper,"2022-11-05 13:23:43,643"
weed,anoname,"2022-11-05 13:23:45,587"
nano modCheck,jimmotep,"2022-11-05 13:23:45,828"
anyone taking a trip to penjamin city,emkayo,"2022-11-05 13:23:45,828"
OMEGALUL,shusheis,"2022-11-05 13:23:47,142"
i miss the knife,lunacycl,"2022-11-05 13:23:48,020"
LULE,hir0k,"2022-11-05 13:23:48,383"
bro what is that flicker,snipeswtf,"2022-11-05 13:23:48,467"
SCHIZO,moro22_,"2022-11-05 13:23:48,698"
THIS IS JUST LIKE THAT MAP FROM MW1 BatChest,metalhoe,"2022-11-05 13:23:49,802"
!niceblade,4shrugidk,"2022-11-05 13:23:50,349"
LULE,duddimacsutti,"2022-11-05 13:23:51,562"
PagU,velyrr,"2022-11-05 13:23:51,793"
Poke are you a gamers gamer,arctic__reigns,"2022-11-05 13:23:52,777"
@snoozefm I sold that for a freshly baked canoli and a copy of Maniac Mansion LUL,itswhateva15,"2022-11-05 13:23:52,932"
Kreygasm,skullfullghost,"2022-11-05 13:23:53,470"
play SND Nerdge,pokerky,"2022-11-05 13:26:08,304"
30 dollar hotfix Bruhgi,snoozefm,"2022-11-05 13:26:09,128"
forsenCD aim assist,haize_o,"2022-11-05 13:26:09,354"
@jimbothefearless don’t hate appreciate,arctic__reigns,"2022-11-05 13:26:10,047"
take off film grain,smithandres93,"2022-11-05 13:26:10,355"
@pokelawls latest drivers,diablo_immortal_developer,"2022-11-05 13:26:14,958"
SCOPE,chaseroony,"2022-11-05 13:26:17,934"
526.61 hotfix is the version,bawb_baget,"2022-11-05 13:26:20,722"
@pokelawls I just went to 517.48,jamesisfan,"2022-11-05 13:26:20,722"
no,suffero_,"2022-11-05 13:26:20,722"
i just got here and 6 ads,kedf,"2022-11-05 13:26:20,722"
4shrugidk,cipherx86,"2022-11-05 13:26:21,106"
I just rolled up while driving,alchin0,"2022-11-05 13:26:25,620"
:tf:,4shrugidk,"2022-11-05 13:26:26,521"
"""GeForce Hotfix Driver Version 526.61"" @pokelawls",memorab1e,"2022-11-05 13:26:27,205"
the bolt thing,naifj_r,"2022-11-05 13:26:29,365"
google geforce 526.61 its not on the app,cozyclout,"2022-11-05 13:26:30,908"
bolt,yenjamin_,"2022-11-05 13:26:32,187"
aim assist pad,liminalsspace,"2022-11-05 13:26:32,340"
u just unlocked aim assist,kenway2o,"2022-11-05 13:26:33,138"
the blue dot from expedite shotgun is good,sooperpanduh,"2022-11-05 13:26:33,216"
"I have red dot and range increasing stuff, slows it down though",majik,"2022-11-05 13:26:33,960"
there is,fabeasty,"2022-11-05 13:26:33,960"
Pepega,lavigator,"2022-11-05 13:26:34,190"
Xd,blaze___it,"2022-11-05 13:26:36,010"
ADS,imhezen,"2022-11-05 13:26:37,721"
crosshair LICKA,kettlerskyy,"2022-11-05 13:26:39,705"
marinXD,monfrix,"2022-11-05 13:26:42,236"
play music poke,darkozyn,"2022-11-05 13:26:42,236"
ADS,eggo1k,"2022-11-05 13:26:42,514"
I GOT 11 ADS,staid777,"2022-11-05 13:26:44,932"
ADS,fluxerlive,"2022-11-05 13:26:46,090"
Default is 25,kylesolonoid,"2022-11-05 13:26:47,566"
Nerdge,lamontingg,"2022-11-05 13:26:48,725"
Nerdge,dubs301,"2022-11-05 13:26:48,734"
no,burzzzz,"2022-11-05 13:26:51,181"
ADS,kyll3_,"2022-11-05 13:26:51,181"
OMEGALUL,ebyandsmartie,"2022-11-05 13:26:52,107"
NO ADS,aware_w0kege,"2022-11-05 13:26:52,337"
the bolt thing for rechamber speed Okay  @pokelawls,naifj_r,"2022-11-05 13:26:52,343"
50 ADS,kettlerskyy,"2022-11-05 13:26:52,507"
D:,dubs301,"2022-11-05 13:26:52,914"
SAJ,oerum,"2022-11-05 13:26:52,999"
D:,majik,"2022-11-05 13:26:53,752"
WAYTOODANK,solarparade,"2022-11-05 13:26:54,139"
D:,jimmotep,"2022-11-05 13:26:54,294"
BASED,4shrugidk,"2022-11-05 13:26:54,447"
AINTNOWAY bro paid $50 for the nvidia updates,choiyerims,"2022-11-05 13:26:54,447"
SAJ,velyrr,"2022-11-05 13:26:55,220"
D:,fabeasty,"2022-11-05 13:26:55,998"
LULE,renfored,"2022-11-05 13:26:56,220"
D:,kaxcz,"2022-11-05 13:26:56,220"
SAJ,sj1093,"2022-11-05 13:26:56,220"
no,secscpoptart,"2022-11-05 13:26:56,451"
D:,jakojok,"2022-11-05 13:26:56,451"
SAJ,suffero_,"2022-11-05 13:26:56,605"
D:,thespartan024,"2022-11-05 13:26:56,605"
D:,eggo1k,"2022-11-05 13:26:56,707"
Pain,xivmn,"2022-11-05 13:26:57,699"
SAJ,dylandominator,"2022-11-05 13:26:58,008"
BasedGod,smokedsolo,"2022-11-05 13:26:58,008"
rude,kingspoingus,"2022-11-05 13:26:58,394"
whole progression system and the starter sniper with no attachments is the best weapon in the game Deadass,bobbiehilll,"2022-11-05 13:26:59,117"
NOIDONTTHINKSO,andeezar,"2022-11-05 13:26:59,783"
LOL,chrisreams08,"2022-11-05 13:27:01,077"
SAJ,naifj_r,"2022-11-05 13:27:01,377"
SAJK,kettlerskyy,"2022-11-05 13:27:02,282"
SAJ thats mean,suffero_,"2022-11-05 13:27:02,622"
LULE,fluxerlive,"2022-11-05 13:27:02,622"
