text,username,timestamp
@shroud find druid to summon lord Anzu :D,cptaizensosuke,"2022-10-25 23:02:01,034"
gambling is fun because of the experience. mount farming is fun when you get the mount,itsjer,"2022-10-25 23:02:08,914"
"Wait for Pandaria then it's all shared COPIUM
""
",koffiekoekje,"2022-10-25 23:02:13,290"
"the drako's
""
",bigman_init,"2022-10-25 23:02:14,185"
hi shroud,heyitsghost_t,"2022-10-25 23:02:50,050"
"i have like 5-6 invicibles :) 2x lord anzu's, headless maunt, love rocket, etc etc :D
""
",cptaizensosuke,"2022-10-25 23:03:13,035"
"""Wtf is he going on about""",xhairbait,"2022-10-25 23:03:23,640"
Does he ever play wow with Asmon?,austenparlo6,"2022-10-25 23:03:30,263"
33.3% repeating of course,anafropick,"2022-10-25 23:03:43,503"
LOL @anafropick classic,xhairbait,"2022-10-25 23:03:52,153"
bro who actually still plays this lmao,parkerrxd,"2022-10-25 23:03:52,922"
thanks shroud,candlesticks_,"2022-10-25 23:04:17,112"
gn,candlesticks_,"2022-10-25 23:04:18,519"
that look on his face lmao,bigman_init,"2022-10-25 23:04:22,758"
PepeLaugh,alphasimply,"2022-10-25 23:04:30,652"
LUL,flashnickgg,"2022-10-25 23:04:44,048"
slushpOof2,xhairbait,"2022-10-25 23:04:46,274"
PepeLaugh,voyl_,"2022-10-25 23:04:46,921"
Wait is this classic or retail ?,onlyme_11,"2022-10-25 23:04:49,245"
BRUH,triplezro,"2022-10-25 23:04:52,670"
HELLO? @shroud,triplezro,"2022-10-25 23:04:58,398"
silently quit,cooltimate,"2022-10-25 23:05:00,462"
"@anafropick asmon is not like uber good wow player, everywhere he went he was carried, he is more like good interesting guy to watch because of things his going to say",cptaizensosuke,"2022-10-25 23:05:03,847"
too invested,xhairbait,"2022-10-25 23:05:06,431"
epic,erosiccu,"2022-10-25 23:05:18,734"
"You dont need prot+ret, just make a preg pvp spec",cyphex_o_araphs,"2022-10-25 23:05:20,533"
Put the new title on,imarabian23,"2022-10-25 23:05:21,288"
LUL,xhairbait,"2022-10-25 23:05:22,401"
Wrath is fun :),imarabian23,"2022-10-25 23:05:25,795"
"you've got the fuckin gas to invest hahaha full time gamer boy
""
",erosiccu,"2022-10-25 23:05:27,694"
shamans are bis though,thoth_the3x,"2022-10-25 23:05:30,768"
thankfully you play video games for a living,camslam,"2022-10-25 23:05:33,024"
fggt,psellismophilia,"2022-10-25 23:05:35,139"
"Gnight, ty for the stream",immikeyangelo,"2022-10-25 23:05:38,539"
Classic or retail I’m a noob,onlyme_11,"2022-10-25 23:05:42,846"
pog,imarabian23,"2022-10-25 23:05:47,721"
@Psellismophilia  Stare,porkling1805,"2022-10-25 23:05:48,807"
"absolutely kid me's dream being able to deck out
""
",erosiccu,"2022-10-25 23:05:55,161"
If the dps cant kill it before it kills us,kur0n0_kei,"2022-10-25 23:05:55,254"
"@imarabian23 LOL. We are luck he's streaming at all today.
""
",blaznboyz,"2022-10-25 23:06:03,404"
lucky*,blaznboyz,"2022-10-25 23:06:10,649"
Gn shroudLove,bengalbroys,"2022-10-25 23:06:11,814"
GGs,ghazzytv,"2022-10-25 23:06:14,926"
fggt,psellismophilia,"2022-10-25 23:06:16,791"
GGs,alphasimply,"2022-10-25 23:06:18,425"
Good wow session! Great to watch!,xhairbait,"2022-10-25 23:06:20,700"
"with MMO games I always ask myself what the point is of leveling, and I never come up with a satisfying answer KEKW",tylermcturtle,"2022-10-25 23:06:24,989"
shroudGG shroudLove shroudGG shroudLove,jerseybricklayer,"2022-10-25 23:06:26,519"
20 min ad?,xhairbait,"2022-10-25 23:06:26,729"
nice day bruh,rada_manthys,"2022-10-25 23:06:27,511"
@Psellismophilia WeirdChamp,alphasimply,"2022-10-25 23:06:27,658"
gn8,cpt_dave_,"2022-10-25 23:06:27,832"
"GG's mate
""
",blaznboyz,"2022-10-25 23:06:29,664"
@JerseyBricklayer shroudLove,bengalbroys,"2022-10-25 23:06:30,218"
he got away with the first one KEKW but doubled down anyway,rukia__kuchiki,"2022-10-25 23:06:34,767"
