text,username,timestamp
Yasuo stealing the show,senpuzi,"2022-10-25 22:56:08,901"
nah but enemy team trolling,thanksformoneybelievers,"2022-10-25 22:56:08,901"
"wjhat a man'
""
",awesomepewp,"2022-10-25 22:56:11,891"
BigBrother,yeeunclc,"2022-10-25 22:56:13,576"
y tf is cait going in melee range,n1_majorlavon_,"2022-10-25 22:56:13,885"
KEKW,rachel_the_tweep,"2022-10-25 22:56:14,361"
Yas ult jumps over stuff,yojiffxiv,"2022-10-25 22:56:14,430"
KEKW KEKW,jeden_z_trzystuu,"2022-10-25 22:56:15,231"
EZ Clap,osama6801,"2022-10-25 22:56:15,394"
KEKW,symphony_of_heaven,"2022-10-25 22:56:17,217"
BigBrother,bssrcrrbrn,"2022-10-25 22:56:18,739"
tenacity runes,nawinnningworlds,"2022-10-25 22:56:20,569"
ROLLED KEKW,aglionx,"2022-10-25 22:56:20,732"
Sadge,norisknogain,"2022-10-25 22:56:21,216"
nice dodge,skrakra,"2022-10-25 22:56:21,288"
BRUH KEKW,symphony_of_heaven,"2022-10-25 22:56:21,457"
KEKL,ozvie,"2022-10-25 22:56:22,379"
wppp,krayah148,"2022-10-25 22:56:23,101"
Throwback KEKL,val36e,"2022-10-25 22:56:24,185"
reported,backtothefuture2000,"2022-10-25 22:56:24,791"
haHAA nice throw team,that_gui_jokr,"2022-10-25 22:56:25,284"
sez u,cpryusjr,"2022-10-25 22:56:25,493"
BigBrother mine,rachel_the_tweep,"2022-10-25 22:56:26,128"
You just came from base KEKL,norisknogain,"2022-10-25 22:56:26,455"
yasuo ult is a blink not a dash,eccentuate,"2022-10-25 22:56:26,950"
oh,chichayboorat,"2022-10-25 22:56:28,416"
GIVING BOUNTY TO XIN haHAA,jubichryzt,"2022-10-25 22:56:30,105"
"TINY MAP, BIG CHAT, ITS WHY YOU LOSE",mowgliinc_lol,"2022-10-25 22:56:30,534"
@loltyler1 it looked like it he was right on it,chickenmann2,"2022-10-25 22:56:30,820"
lux egirl support moment,chimpchange671,"2022-10-25 22:56:31,152"
KEKW,oniichancs,"2022-10-25 22:56:31,315"
One five,daviator101,"2022-10-25 22:56:31,392"
Quantum received his payment EZ,thanksformoneybelievers,"2022-10-25 22:56:31,820"
U WALKED INTO THAT ONE DUDE KEKW,symphony_of_heaven,"2022-10-25 22:56:32,649"
KEKW KEKL,osama6801,"2022-10-25 22:56:38,656"
just walk to mid you know what to do BigBrother,skrakra,"2022-10-25 22:56:41,534"
THIS GAME IS FIRE,tomgankssss,"2022-10-25 22:56:42,553"
@loltyler1 probably couldn’t be retrapped so soon,shadula,"2022-10-25 22:56:42,990"
LUL,aniiban,"2022-10-25 22:56:45,493"
t1 how have i played so many games took a shower made breakfast bc i go to work at 3am and still come back to your stream,genn552,"2022-10-25 22:56:45,738"
"Isn't brand support hard trolling?
""
",cxspxr,"2022-10-25 22:56:47,706"
tailor when you die i will shave my  head and turbo run it down the mid lane as a tribute  o7  t1run,pairedformula1,"2022-10-25 22:56:51,092"
tyler 1 most sane league of legends player,eaglepfx,"2022-10-25 22:56:52,251"
Fav part of watching Tyler is how perfect he plays every single time no mistakes,cyb3rb3ast,"2022-10-25 22:56:53,243"
Doody ballz pee time?,dotdotdotquestionmark,"2022-10-25 22:56:55,366"
@cxspxr no,eccentuate,"2022-10-25 22:56:55,476"
@cxspxr LUL ???,magnumjohnson,"2022-10-25 22:56:58,659"
KEKW,yobroyobroyo,"2022-10-25 22:57:00,465"
Pog,elon_pogu,"2022-10-25 22:57:00,721"
BigBrother,fluffyizuna,"2022-10-25 22:57:01,542"
what inspires you to play this early in the morning,genn552,"2022-10-25 22:57:01,812"
tyler1 destroyes smoothie a former pro damn what a god gamer,cat_of_death4,"2022-10-25 22:57:02,096"
BigBrother,yeeunclc,"2022-10-25 22:57:02,681"
KS KEKW,aglionx,"2022-10-25 22:57:02,946"
yoink,lol_eddy,"2022-10-25 22:57:03,096"
@cxspxr did they buff it?,cxspxr,"2022-10-25 22:57:03,471"
KS KEKW,launchora,"2022-10-25 22:57:03,576"
Go hang with your girl?,ramspeed,"2022-10-25 22:57:04,289"
@cxspxr where the hell else would u play him,that_gui_jokr,"2022-10-25 22:57:04,804"
KS LUL,mike5103088011,"2022-10-25 22:57:05,048"
KS KEKW,ozvie,"2022-10-25 22:57:05,161"
KEKW,wet_potato15,"2022-10-25 22:57:05,263"
KS KEKW,symphony_of_heaven,"2022-10-25 22:57:05,787"
BigBrother,zerocrash777,"2022-10-25 22:57:05,872"
????,nichissbu,"2022-10-25 22:57:06,226"
LMFAO,rachel_the_tweep,"2022-10-25 22:57:06,487"
KEKW,vaintalk,"2022-10-25 22:57:06,659"
kill secured EZ,hype_dovaa,"2022-10-25 22:57:09,310"
BigBrother KILL SECURE,asdwhy,"2022-10-25 22:57:09,927"
RIPBOZO KS,val36e,"2022-10-25 22:57:10,752"
BigBrother kill secured,bssrcrrbrn,"2022-10-25 22:57:12,605"
Such a ks bro that one was 1v1,norisknogain,"2022-10-25 22:57:12,680"
nah but this cait trolling,thanksformoneybelievers,"2022-10-25 22:57:12,680"
LUL LUL LUL,chichayboorat,"2022-10-25 22:57:13,978"
KEKW,zlololz,"2022-10-25 22:57:14,117"
EZ,osama6801,"2022-10-25 22:57:16,185"
BigBrother mine,yungtaeh,"2022-10-25 22:57:19,678"
spider,vaintalk,"2022-10-25 22:57:20,351"
ys god,runoboy38oi,"2022-10-25 22:57:20,662"
Cut Cait,untwitch123,"2022-10-25 22:57:20,734"
SUBprise,tylerisbetterthanxqc1,"2022-10-25 22:57:22,892"
@cxspxr yes he has been buffed for supp,moromagdi,"2022-10-25 22:57:23,277"
huh,runoboy38oi,"2022-10-25 22:57:31,340"
"Its almost like he doesn't want to win KEKW
""
",yobroyobroyo,"2022-10-25 22:57:33,831"
BUT THIS YASUO IS FUCKING CLEAN t1run,symphony_of_heaven,"2022-10-25 22:57:34,180"
CAYTLIN BAD,shadowxzxzx,"2022-10-25 22:57:36,132"
all three,yojiffxiv,"2022-10-25 22:57:37,294"
Copeler1,shadula,"2022-10-25 22:57:38,850"
ys god,runoboy38oi,"2022-10-25 22:57:39,390"
"Identify the carries, and then enable them. Who are they this game? Yasuo or Diana",krayah148,"2022-10-25 22:57:39,655"
hello my hero,rikkuos_,"2022-10-25 22:57:40,747"
!rank,razututututu,"2022-10-25 22:57:40,928"
Kapp,thanksformoneybelievers,"2022-10-25 22:57:41,719"
Ogre,supateemomain07,"2022-10-25 22:57:41,797"
"@razututututu, ACCOUNTS: COOKIEMONSTER123 is currently Grandmaster I 814 LP",fossabot,"2022-10-25 22:57:41,797"
Ogre SUPDIFF,bad_friend_sorry,"2022-10-25 22:57:45,595"
@loltyler1 Q W THE DRAGON NOT W Q,riley_got_mad01,"2022-10-25 22:57:46,476"
LULET LUX WIN AYAYA,jesussqeezy,"2022-10-25 22:57:50,611"
t1run to victory  haHAA,that_gui_jokr,"2022-10-25 22:57:52,323"
@Symphony_of_Heaven LUL,ericzxl,"2022-10-25 22:57:54,437"
Ogre wtf is this emote,supateemomain07,"2022-10-25 22:57:56,364"
Ogre FF ALREADY MUTS,symphony_of_heaven,"2022-10-25 22:57:58,853"
Ghost,untwitch123,"2022-10-25 22:58:04,557"
Ogre the best,that_gui_jokr,"2022-10-25 22:58:04,801"
Ogre,moromagdi,"2022-10-25 22:58:06,600"
Ogre Ogre Ogre Ogre Ogre,supateemomain07,"2022-10-25 22:58:07,327"
t1 winning worlds. faker retiring as the goat,cyboru,"2022-10-25 22:58:08,221"
Ogre An Icon,yobroyobroyo,"2022-10-25 22:58:11,931"
Squid1  Squid2 Squid2 Ogre,yarrrharrr,"2022-10-25 22:58:12,011"
Ogre,slymuffins,"2022-10-25 22:58:13,558"
monkaGun Ogre,supateemomain07,"2022-10-25 22:58:13,886"
ratJAM,moromagdi,"2022-10-25 22:58:14,493"
Ogre 15,ericzxl,"2022-10-25 22:58:15,753"
Ogre  Ogre  Ogre,pairedformula1,"2022-10-25 22:58:19,931"
Ogre rats,koi8luyjthgr,"2022-10-25 22:58:20,246"
ratJAM,showelbowspls,"2022-10-25 22:58:20,406"
Ogre ff 15,slymuffins,"2022-10-25 22:58:20,487"
ratJAM ?,dat_newt,"2022-10-25 22:58:20,731"
Ogre just chilling with my step bro,that_gui_jokr,"2022-10-25 22:58:22,096"
tyler1A tyler1A tyler1A tyler1A,vyperx_tv,"2022-10-25 22:58:27,028"
ratJAM ???,showelbowspls,"2022-10-25 22:58:28,630"
Ogre Pass the Weed G,yobroyobroyo,"2022-10-25 22:58:33,794"
did somebody say RATS?????,chimpchange671,"2022-10-25 22:58:34,776"
team Pog,rachel_the_tweep,"2022-10-25 22:58:35,353"
azulD azulD azulD azulD azulD,chimpchange671,"2022-10-25 22:58:41,167"
Team diff,theeddevil,"2022-10-25 22:58:41,838"
azulBackseat azulBackseat azulBackseat azulBackseat azulBackseat,chimpchange671,"2022-10-25 22:58:43,191"
I WAS HIDING,genn552,"2022-10-25 22:58:43,487"
love you all,runoboy38oi,"2022-10-25 22:58:44,342"
"William would be 0/4 by now, but him on your team makes so much sense",steinkampeverdeen,"2022-10-25 22:58:45,367"
azulFlex azulFlex azulFlex azulFlex azulFlex,chimpchange671,"2022-10-25 22:58:45,716"
t1run yas,premiumsolaire,"2022-10-25 22:58:49,187"
azulBIGRAT azulBIGRAT azulBIGRAT azulBIGRAT azulBIGRAT,chimpchange671,"2022-10-25 22:58:49,567"
OGRE WHO IS THIS MAGNEFICENT BEING ?? OGRE WHO IS THIS MAGNEFICENT BEING ?? OGRE WHO IS THIS MAGNEFICENT BEING ?? OGRE WHO IS THIS MAGNEFICENT BEING ??,symphony_of_heaven,"2022-10-25 22:58:49,985"
!rank,euronymous_4,"2022-10-25 22:58:50,170"
"@euronymous_4, ACCOUNTS: COOKIEMONSTER123 is currently Grandmaster I 814 LP",fossabot,"2022-10-25 22:58:50,832"
Ogre nymnCorn,supateemomain07,"2022-10-25 22:58:52,184"
YASUO SPAMMING Q PRETENDING HE MEANT TO DO IT AFTER CANON DIED PATHETIC KEKL,shadowxzxzx,"2022-10-25 22:58:53,566"
azulLurk azulLurk azulLurk azulLurk azulLurk,chimpchange671,"2022-10-25 22:58:53,731"
NA just a different type of server KEKW losing to Diana mid as Syndra,monsieurgoar,"2022-10-25 22:58:55,529"
"sup, bigT",lackv0ltia,"2022-10-25 22:58:56,517"
ratJAM my people,premiumsolaire,"2022-10-25 22:58:58,673"
prxGasm,kudowskii,"2022-10-25 22:58:59,760"
GlitchNRG,arcticwolf_hd,"2022-10-25 22:59:00,168"
"it's ogre FeelsStrongMan
""
",tombocombo,"2022-10-25 22:59:04,334"
RATS POG YOU,chimpchange671,"2022-10-25 22:59:04,842"
Talon GIGACHAD,elon_pogu,"2022-10-25 22:59:05,525"
Ogre  WHO IS THIS MAGNEFICENT BEING ?? Ogre  WHO IS THIS MAGNEFICENT BEING ?? Ogre  WHO IS THIS MAGNEFICENT BEING ?? Ogre  WHO IS THIS MAGNEFICENT BEING ??,symphony_of_heaven,"2022-10-25 22:59:06,355"
Ogre 💀,rastefang,"2022-10-25 22:59:08,422"
BigBrother,bigbrother_gigachad,"2022-10-25 22:59:09,775"
GIGACHAD,kudowskii,"2022-10-25 22:59:09,858"
azulD azulD azulD azulD azulD,chimpchange671,"2022-10-25 22:59:10,135"
"Ogre they can't take me seriously while i'm looking like this Ogre
""
",moromagdi,"2022-10-25 22:59:12,307"
yasuho???,theeddevil,"2022-10-25 22:59:15,486"
Suppose to win Pick,untwitch123,"2022-10-25 22:59:16,690"
!rank,redlikeabook,"2022-10-25 22:59:18,046"
Ogre hi tyler,heyd3ad,"2022-10-25 22:59:18,115"
"@RedLikeABook, ACCOUNTS: COOKIEMONSTER123 is currently Grandmaster I 814 LP",fossabot,"2022-10-25 22:59:18,718"
here i thought this talon was gunna get on tylers nerves,kittoimp,"2022-10-25 22:59:20,081"
this yas on adderal,dokkbi,"2022-10-25 22:59:22,192"
Ogre Set the tone Chat,yobroyobroyo,"2022-10-25 22:59:23,283"
PogYou Aderall yas,val36e,"2022-10-25 22:59:24,166"
Ogre meet me at twitch con,that_gui_jokr,"2022-10-25 22:59:27,226"
!rank,juddstin,"2022-10-25 22:59:30,487"
"@Juddstin, ACCOUNTS: COOKIEMONSTER123 is currently Grandmaster I 814 LP",fossabot,"2022-10-25 22:59:30,798"
JG GAP,ozvie,"2022-10-25 22:59:34,290"
"That'd be the nunu jg gap emoji
""
",jasonacejack,"2022-10-25 22:59:38,142"
@ozvie chat gap,chimpchange671,"2022-10-25 22:59:42,811"
easy win,theking361_au,"2022-10-25 22:59:44,940"
ys god,runoboy38oi,"2022-10-25 22:59:47,624"
WAYTOODANK QQQQQQQQQ,xfernando014,"2022-10-25 22:59:48,482"
Ogre PISS CHILING,symphony_of_heaven,"2022-10-25 22:59:50,047"
yasuo Q modCheck,akif027,"2022-10-25 22:59:50,139"
i can see the adderall wearing off in your eyes,cyboru,"2022-10-25 22:59:50,402"
??????,ericzxl,"2022-10-25 22:59:53,097"
Dodge,untwitch123,"2022-10-25 22:59:54,493"
SM OMEGALUL OMEGALUL THIE,devastayta,"2022-10-25 22:59:55,075"
t1run yas t1run yas t1run yas t1run yas t1run yas t1run yas,premiumsolaire,"2022-10-25 22:59:55,155"
aw,chichayboorat,"2022-10-25 22:59:58,016"
Copeler1,symphony_of_heaven,"2022-10-25 23:00:03,119"
i wish i can play ys,runoboy38oi,"2022-10-25 23:00:03,196"
pepeLaugh,kudowskii,"2022-10-25 23:00:05,355"
try hitting them with the abilities,skrakra,"2022-10-25 23:00:05,427"
yas actually cracked out off 4 addys,dabudondab,"2022-10-25 23:00:05,427"
EZ,moromagdi,"2022-10-25 23:00:05,427"
EZ,akuretaki,"2022-10-25 23:00:08,225"
gachiBASS,akuretaki,"2022-10-25 23:00:09,427"
this lux is so trash,chimpchange671,"2022-10-25 23:00:09,957"
U NEVER GETTING WORLDS KEKW,shadowxzxzx,"2022-10-25 23:00:10,266"
EZ Clap,koi8luyjthgr,"2022-10-25 23:00:10,915"
NA FLASH KEKW,aglionx,"2022-10-25 23:00:11,220"
KEKL,norisknogain,"2022-10-25 23:00:11,529"
KEKW Xin,elon_pogu,"2022-10-25 23:00:11,651"
KEKW,shaaft,"2022-10-25 23:00:12,385"
EZ Clap,lordfusion38,"2022-10-25 23:00:12,484"
carried Pog,rachel_the_tweep,"2022-10-25 23:00:12,563"
KEKW,virtualkomorebi,"2022-10-25 23:00:12,563"
XD 15,wassimjp,"2022-10-25 23:00:13,944"
KEKW XIN,asdwhy,"2022-10-25 23:00:14,055"
peepoArrive,akuretaki,"2022-10-25 23:00:14,241"
SUP GAP Pog,sontungmtp69,"2022-10-25 23:00:14,519"
KEKL,moromagdi,"2022-10-25 23:00:14,920"
Copeler1,ozvie,"2022-10-25 23:00:15,326"
Pog,akif027,"2022-10-25 23:00:15,481"
EZ Clap,kudowskii,"2022-10-25 23:00:15,717"
EZ Clap,moromagdi,"2022-10-25 23:00:16,199"
DC BACK BTW  gettingSturdy DC BACK BTW  gettingSturdy DC BACK BTW  gettingSturdy DC BACK BTW  gettingSturdy DC BACK BTW  gettingSturdy,that_gui_jokr,"2022-10-25 23:00:16,267"
wideVIBE,ragedrgn,"2022-10-25 23:00:18,287"
PogU WIN,akuretaki,"2022-10-25 23:00:18,441"
Facebook: goo.gl/qXAuJY Twitter: twitter.com/lol_tyler1 YouTube Channel: youtube.com/tyler1lol Website: loltyler1.com and don't forget to follow the stream!,nightbot,"2022-10-25 23:00:18,441"
T1 can only win as support Sadge T1 can only win as support Sadge T1 can only win as support Sadge,godhatesteemo,"2022-10-25 23:00:18,880"
OMEGALUL,shaaft,"2022-10-25 23:00:19,637"
BigBrother easy,fluffyizuna,"2022-10-25 23:00:20,436"
yeah right ur team was stacked,wasteddayz,"2022-10-25 23:00:20,945"
Doubters hahaha,bigrikkle,"2022-10-25 23:00:21,256"
15,subfinn,"2022-10-25 23:00:21,491"
LUL,chichayboorat,"2022-10-25 23:00:22,135"
EZ,symphony_of_heaven,"2022-10-25 23:00:22,217"
Confident bot into confident midlane. Love to see it!,krayah148,"2022-10-25 23:00:22,468"
EZ,yoshi24,"2022-10-25 23:00:22,699"
EZCLAP,ferr0003,"2022-10-25 23:00:22,781"
pay up Clap,hype_dovaa,"2022-10-25 23:00:22,879"
good work big T haha,theking361_au,"2022-10-25 23:00:22,961"
EZ Clap,osama6801,"2022-10-25 23:00:24,079"
LUL,yobroyobroyo,"2022-10-25 23:00:24,543"
Ooooft,bigrikkle,"2022-10-25 23:00:24,622"
KEKEW WTF FF SO NA KEKL,monsieurgoar,"2022-10-25 23:00:25,065"
EZ points,thebiggestbrisket,"2022-10-25 23:00:26,889"
Weenies,vaintalk,"2022-10-25 23:00:27,318"
23k,bigrikkle,"2022-10-25 23:00:27,586"
EZ Clap,ceddy212,"2022-10-25 23:00:28,032"
EZ Clap,val36e,"2022-10-25 23:00:28,555"
ez points eluK,supercookie52,"2022-10-25 23:00:29,608"
good night,xfernando014,"2022-10-25 23:00:29,773"
Ex,bigrikkle,"2022-10-25 23:00:30,126"
1 more,hype_dovaa,"2022-10-25 23:00:30,619"
EZ Clap,pc02,"2022-10-25 23:00:30,719"
carried again as brand,skrakra,"2022-10-25 23:00:30,911"
quantums the goat,wasteddayz,"2022-10-25 23:00:31,297"
Ok nice 👍,daviator101,"2022-10-25 23:00:31,563"
Overwatch Time Pog,launchora,"2022-10-25 23:00:31,904"
CHECK OUT OVERWATCH 2 HERE: https://overwatch.blizzard.com/en-us/?utm_campaign=OW2Twitch/,nightbot,"2022-10-25 23:00:32,017"
told you its a win,rival_outrax,"2022-10-25 23:00:32,142"
QueueUp,yeeunclc,"2022-10-25 23:00:32,712"
yeah everyone is queueing this role because its the easiest and most inflated,cyboru,"2022-10-25 23:00:34,444"
DC BACK BTW  gettingSturdy DC BACK BTW  gettingSturdy DC BACK BTW  gettingSturdy DC BACK BTW  gettingSturdy,that_gui_jokr,"2022-10-25 23:00:36,127"
ratJAM,aniiban,"2022-10-25 23:00:37,463"
1 more,eaglepfx,"2022-10-25 23:00:37,794"
peepoClap  peepoClap  peepoClap  peepoClap,hanobots,"2022-10-25 23:00:38,331"
remember when you said supp players were elo inflated?? i see taht now,zulash145,"2022-10-25 23:00:38,871"
FFF,krayah148,"2022-10-25 23:00:40,146"
NA mental 0.01 grams KEKL,monsieurgoar,"2022-10-25 23:00:41,270"
QueueUp,chattr_,"2022-10-25 23:00:42,454"
Talon kinda cracked,emeraldsteelgaming,"2022-10-25 23:00:43,171"
Jeeesh,bigrikkle,"2022-10-25 23:00:44,975"
QueueUp,sontungmtp69,"2022-10-25 23:00:45,613"
!TIME,misterskitzo,"2022-10-25 23:00:46,155"
"@MisterSkitzo, Tyler's local time is: 01:00:45 AM CDT (Wednesday)
""
",fossabot,"2022-10-25 23:00:46,316"
RareParrot,yoayaya,"2022-10-25 23:00:46,579"
+447825 EZ Clap +447825 EZ Clap +447825 EZ Clap +447825 EZ Clap +447825 EZ Clap +447825 EZ Clap +447825 EZ Clap +447825 EZ Clap,symphony_of_heaven,"2022-10-25 23:00:46,775"
1 more,bugseveneleven,"2022-10-25 23:00:47,332"
sleepy,runoboy38oi,"2022-10-25 23:00:51,244"
OW should take notes on support @loltyler1,imuteads,"2022-10-25 23:00:51,359"
is that really high elo lobbies ff at 15?,kittoimp,"2022-10-25 23:00:51,513"
dopa down,bigbrother_gigachad,"2022-10-25 23:00:51,931"
QueueUp ONE MORE,yeeunclc,"2022-10-25 23:00:52,494"
QueueUp,yoayaya,"2022-10-25 23:00:53,620"
eavBusiness,supercookie52,"2022-10-25 23:00:53,698"
Yas adderal dif,dabudondab,"2022-10-25 23:00:55,758"
ez 7k,theeddevil,"2022-10-25 23:00:55,942"
QueueUp,yugimotothekingofgamess,"2022-10-25 23:00:56,486"
support not elo inflated at all Kappa,yungtaeh,"2022-10-25 23:00:56,644"
QueueUp,skrakra,"2022-10-25 23:00:56,718"
@Zulash145 KEKW,launchora,"2022-10-25 23:00:56,873"
QueueUp,val36e,"2022-10-25 23:00:57,105"
QueueUp,widepeepi,"2022-10-25 23:00:58,378"
KKonaW Shut up EU,yobroyobroyo,"2022-10-25 23:01:01,004"
cant end on a win que up,that_gui_jokr,"2022-10-25 23:01:01,083"
you only need 7 days,chattr_,"2022-10-25 23:01:01,675"
8 3 OMEGALUL,spliiced_,"2022-10-25 23:01:01,907"
Challenger is 1k LP jesus,aeoti,"2022-10-25 23:01:04,140"
QueueUp,symphony_of_heaven,"2022-10-25 23:01:05,110"
7 more wins*,chattr_,"2022-10-25 23:01:05,359"
KEKL camped challenger,cyboru,"2022-10-25 23:01:06,085"
QueueUp,ozvie,"2022-10-25 23:01:06,168"
one more,bugseveneleven,"2022-10-25 23:01:06,644"
5Head,tomtherandomdud,"2022-10-25 23:01:07,085"
Nerdge okok,cpryusjr,"2022-10-25 23:01:08,199"
QueueUp  󠀀,symphony_of_heaven,"2022-10-25 23:01:08,842"
7 more games* fuck,chattr_,"2022-10-25 23:01:11,503"
night is young QueueUp,yoayaya,"2022-10-25 23:01:11,648"
QUEUE UP FOR OVERWATCH LUL KEKW,m1stkat,"2022-10-25 23:01:11,803"
1 more?,ferr0003,"2022-10-25 23:01:13,388"
sup sup,gizzardetv,"2022-10-25 23:01:13,554"
